listingId,title,sourceUrl,uscehubScreenshotPath,officialSourceScreenshotPath,applicationScreenshotPath,jsonSidecarPath,verdict,recommendedAction,capturedAt,errorIfAny
cmo3386jd002n1ny9fvhszodk,"Penn Dermatopathology International Observership","https://dermatology.upenn.edu/education/fellowship-training/dermatopathology-international-observership/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386jd002n1ny9fvhszodk-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3386jd002n1ny9fvhszodk-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386jd002n1ny9fvhszodk-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.445Z,
cmn2114m6008msb11ihsjqovc,"Boston Children's Hospital — Observership","https://bchapps.childrenshospital.org/observership/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2114m6008msb11ihsjqovc-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2114m6008msb11ihsjqovc-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2114m6008msb11ihsjqovc-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.454Z,
cmo34f4je001n1nxx7e913b78,"University of Arizona Tucson Visiting Medical Students","https://medicine.arizona.edu/education/degree-programs/md-program/visiting-medical-students",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4je001n1nxx7e913b78-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f4je001n1nxx7e913b78-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4je001n1nxx7e913b78-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.471Z,
cmo3384p200071ny9poe15otq,"NYU Langone Visiting International Physicians Program — Orthopedic Surgery","https://med.nyu.edu/departments-institutes/orthopedic-surgery/education/visiting-international-physicians-program",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3384p200071ny9poe15otq-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3384p200071ny9poe15otq-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3384p200071ny9poe15otq-20260502.json,DEEP_PATH_NO_HINT,MANUAL_REVIEW,2026-05-02T03:35:56.472Z,
cmo3386sa002z1ny9arnxr27u,"UT Southwestern Plastic Surgery Observership","https://www.utsouthwestern.edu/departments/plastic-surgery/education-training/observerships.html",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386sa002z1ny9arnxr27u-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3386sa002z1ny9arnxr27u-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386sa002z1ny9arnxr27u-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.473Z,
cmo3385jq001b1ny9gnvp324l,"Baptist Health International Observerships","https://baptisthealth.net/international-services/international-healthcare-professionals/international-observerships",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3385jq001b1ny9gnvp324l-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3385jq001b1ny9gnvp324l-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3385jq001b1ny9gnvp324l-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.473Z,
cmo34f3lj000f1nxxjw8zcxuz,"University Hospitals Cleveland Visiting Medical Student Program","https://www.uhhospitals.org/medical-education/undergraduate-medical-education/visiting-medical-student-program/visiting-medical-student-program-clevel",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3lj000f1nxxjw8zcxuz-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f3lj000f1nxxjw8zcxuz-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3lj000f1nxxjw8zcxuz-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.474Z,
cmo33857o000v1ny9ekt4l5sp,"UCSF Neuropathology Visiting Scholars Program","https://pathology.ucsf.edu/clinical/ap/neuropath/visiting-scholars",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo33857o000v1ny9ekt4l5sp-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo33857o000v1ny9ekt4l5sp-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo33857o000v1ny9ekt4l5sp-20260502.json,DEEP_PATH_NO_HINT,MANUAL_REVIEW,2026-05-02T03:35:56.476Z,
cmo34f4r7001x1nxxtn64ibij,"University of Florida College of Medicine International Visiting Student","https://osa.med.ufl.edu/students/visiting-medical-student-clerkships/international-visiting-student-program/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4r7001x1nxxtn64ibij-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f4r7001x1nxxtn64ibij-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4r7001x1nxxtn64ibij-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.479Z,
cmn2111ce0010sb11kh0qbbxa,"Metropolitan Hospital Center","https://www.nychealthandhospitals.org/metropolitan/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111ce0010sb11kh0qbbxa-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2111ce0010sb11kh0qbbxa-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111ce0010sb11kh0qbbxa-20260502.json,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,2026-05-02T03:35:56.482Z,
cmo33859c000x1ny947bcqylf,"International Trainee Pediatric Observership — CU Anschutz / Children's Colorado","https://medschool.cuanschutz.edu/pediatrics/education/international-trainee-observership-program",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo33859c000x1ny947bcqylf-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo33859c000x1ny947bcqylf-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo33859c000x1ny947bcqylf-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.483Z,
cmn211569009usb119spp0t4q,"Crozer-Chester Medical Center","https://www.crozerhealth.org/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn211569009usb119spp0t4q-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn211569009usb119spp0t4q-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn211569009usb119spp0t4q-20260502.json,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,2026-05-02T03:35:56.483Z,
cmo3384nl00051ny9g1m51n91,"NYU Langone International Observership — Hair Disorders","https://med.nyu.edu/departments-institutes/dermatology/education/international-observership",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3384nl00051ny9g1m51n91-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3384nl00051ny9g1m51n91-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3384nl00051ny9g1m51n91-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.485Z,
cmn2115al00a6sb11rw5ecehe,"University of Cincinnati Medical Center","https://www.uchealth.com/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2115al00a6sb11rw5ecehe-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2115al00a6sb11rw5ecehe-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2115al00a6sb11rw5ecehe-20260502.json,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,2026-05-02T03:35:56.486Z,
cmn2111d40012sb11t82kblsc,"Flushing Hospital Medical Center","https://www.flushinghospital.org/graduate-medical-education",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111d40012sb11t82kblsc-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2111d40012sb11t82kblsc-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111d40012sb11t82kblsc-20260502.json,DEEP_PATH_NO_HINT,MANUAL_REVIEW,2026-05-02T03:35:56.487Z,
cmn2115m900awsb11prycio5n,"Banner University Medical Center — Tucson","https://www.bannerhealth.com/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2115m900awsb11prycio5n-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2115m900awsb11prycio5n-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2115m900awsb11prycio5n-20260502.json,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,2026-05-02T03:35:56.489Z,
cmn2111dv0014sb11q1i4fjzo,"Jamaica Hospital Medical Center","https://jamaicahospital.org/graduate-medical-education/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111dv0014sb11q1i4fjzo-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2111dv0014sb11q1i4fjzo-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111dv0014sb11q1i4fjzo-20260502.json,DEEP_PATH_NO_HINT,MANUAL_REVIEW,2026-05-02T03:35:56.490Z,
cmn2111fx001asb114hiofz1l,"St. Barnabas Hospital","https://www.sbhny.org/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111fx001asb114hiofz1l-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2111fx001asb114hiofz1l-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111fx001asb114hiofz1l-20260502.json,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,2026-05-02T03:35:56.492Z,
cmo3386zg00391ny9g217zaap,"UW Madison Pathology Observership","https://residency.pathology.wisc.edu/applying-for-observership/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386zg00391ny9g217zaap-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3386zg00391ny9g217zaap-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386zg00391ny9g217zaap-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.495Z,
cmn21158f00a0sb11x9a5ozzf,"Summa Health System — Akron","https://www.summahealth.org/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21158f00a0sb11x9a5ozzf-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn21158f00a0sb11x9a5ozzf-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21158f00a0sb11x9a5ozzf-20260502.json,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,2026-05-02T03:35:56.498Z,
cmn2115c200aasb110ul4c1ce,"JPS Health Network","https://www.jpshealthnet.org/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2115c200aasb110ul4c1ce-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2115c200aasb110ul4c1ce-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2115c200aasb110ul4c1ce-20260502.json,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,2026-05-02T03:35:56.504Z,
cmo34f3we000t1nxx1ifvu2zl,"University of Wisconsin–Madison Visiting Medical Student Program","https://www.med.wisc.edu/education/md-program/visiting-students/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3we000t1nxx1ifvu2zl-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f3we000t1nxx1ifvu2zl-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3we000t1nxx1ifvu2zl-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.506Z,
cmo33861v001z1ny9s6rtx8j6,"UofL Health Medical Observership Program (MOP)","https://uoflhealth.org/careers/medical-observership-program-mop/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo33861v001z1ny9s6rtx8j6-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo33861v001z1ny9s6rtx8j6-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo33861v001z1ny9s6rtx8j6-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.508Z,
cmn2112gq003ksb11sxakpgty,"Jackson Memorial Hospital (UMiami)","https://med.miami.edu/centers-and-institutes/international-medicine-institute/education-and-training/global-observership",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112gq003ksb11sxakpgty-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2112gq003ksb11sxakpgty-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112gq003ksb11sxakpgty-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.509Z,
cmo3386c3002d1ny9p2c7c806,"UNMC International Neurology Observership","https://www.unmc.edu/neurologicalsciences/education/international-observership.html",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386c3002d1ny9p2c7c806-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3386c3002d1ny9p2c7c806-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386c3002d1ny9p2c7c806-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.510Z,
cmn2115gi00amsb11qs31gctb,"Vanderbilt University Medical Center","https://www.vumc.org/observational-services/welcome-vanderbilt-observational-experience-voe-program",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2115gi00amsb11qs31gctb-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2115gi00amsb11qs31gctb-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2115gi00amsb11qs31gctb-20260502.json,DEEP_PATH_NO_HINT,MANUAL_REVIEW,2026-05-02T03:35:56.512Z,
cmo3386v300331ny9u212xhza,"UVA Breast Imaging International Visiting Scholars","https://med.virginia.edu/radiology/education/mini-fellowships/breast-imaging-international-visiting-scholars/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386v300331ny9u212xhza-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3386v300331ny9u212xhza-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386v300331ny9u212xhza-20260502.json,DEEP_PATH_NO_HINT,MANUAL_REVIEW,2026-05-02T03:35:56.517Z,
cmo3384uz000f1ny9exy8wa7l,"Memorial Sloan Kettering International Observership","https://www.mskcc.org/hcp-education-training/international/observership",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3384uz000f1ny9exy8wa7l-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3384uz000f1ny9exy8wa7l-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3384uz000f1ny9exy8wa7l-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.520Z,
cmo34f4d7001f1nxxff5dvsyd,"Baylor College of Medicine Visiting Student Rotations","https://www.bcm.edu/education/school-of-medicine/m-d-program/curriculum/elective-program/visiting-medical-student",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4d7001f1nxxff5dvsyd-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f4d7001f1nxxff5dvsyd-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4d7001f1nxxff5dvsyd-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.529Z,
cmo3384qk00091ny9oclnpm1z,"NYU Langone Academic Observership — Otolaryngology (ENT)","https://med.nyu.edu/departments-institutes/otolaryngology-head-neck-surgery/education/academic-observership",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3384qk00091ny9oclnpm1z-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3384qk00091ny9oclnpm1z-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3384qk00091ny9oclnpm1z-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.533Z,
cmn21111q000csb1163kfm97r,"NewYork-Presbyterian / Columbia","https://www.nyp.org/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21111q000csb1163kfm97r-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn21111q000csb1163kfm97r-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21111q000csb1163kfm97r-20260502.json,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,2026-05-02T03:35:56.535Z,
cmn2115h800aosb11kx2c04ei,"Oregon Health & Science University (OHSU)","https://www.ohsu.edu/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2115h800aosb11kx2c04ei-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2115h800aosb11kx2c04ei-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2115h800aosb11kx2c04ei-20260502.json,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,2026-05-02T03:35:56.537Z,
cmn211184000osb11lxan6nl7,"Jacobi Medical Center","https://www.nychealthandhospitals.org/jacobi/graduate-medical-education/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn211184000osb11lxan6nl7-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn211184000osb11lxan6nl7-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn211184000osb11lxan6nl7-20260502.json,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,2026-05-02T03:35:56.538Z,
cmo34f3ii000b1nxxbgalsak9,"Weill Cornell Visiting International Medical Students Program","https://international.weill.cornell.edu/visiting-international-students",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3ii000b1nxxbgalsak9-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f3ii000b1nxxbgalsak9-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3ii000b1nxxbgalsak9-20260502.json,DEEP_PATH_NO_HINT,MANUAL_REVIEW,2026-05-02T03:35:56.538Z,
cmn2111090008sb1118f8yxgv,"Montefiore / Albert Einstein","https://montefioreeinstein.org/education/gme",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111090008sb1118f8yxgv-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2111090008sb1118f8yxgv-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111090008sb1118f8yxgv-20260502.json,DEEP_PATH_NO_HINT,MANUAL_REVIEW,2026-05-02T03:35:56.539Z,
cmo34f42o00111nxxn1hjvuqv,"MSK Medical Student Summer Research Fellowship","https://www.mskcc.org/hcp-education-training/medical-students/summer-fellowship",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f42o00111nxxn1hjvuqv-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f42o00111nxxn1hjvuqv-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f42o00111nxxn1hjvuqv-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.539Z,
cmn21118u000qsb11lbgouwbn,"Elmhurst Hospital Center","https://www.nychealthandhospitals.org/elmhurst/graduate-medical-education/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21118u000qsb11lbgouwbn-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn21118u000qsb11lbgouwbn-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21118u000qsb11lbgouwbn-20260502.json,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,2026-05-02T03:35:56.541Z,
cmn21115b000gsb11b9n7mmxx,"Mount Sinai Beth Israel","https://www.mountsinai.org/locations/beth-israel/education/graduate-medical-education",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21115b000gsb11b9n7mmxx-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn21115b000gsb11b9n7mmxx-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21115b000gsb11b9n7mmxx-20260502.json,DEEP_PATH_NO_HINT,MANUAL_REVIEW,2026-05-02T03:35:56.544Z,
cmn21110z000asb11hg2qwrua,"NYU Langone Health","https://med.nyu.edu/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21110z000asb11hg2qwrua-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn21110z000asb11hg2qwrua-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21110z000asb11hg2qwrua-20260502.json,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,2026-05-02T03:35:56.545Z,
cmn21114k000esb11q4zw3i16,"NewYork-Presbyterian / Weill Cornell","https://www.nyp.org/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21114k000esb11q4zw3i16-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn21114k000esb11q4zw3i16-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21114k000esb11q4zw3i16-20260502.json,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,2026-05-02T03:35:56.551Z,
cmn21157p009ysb11lhl9d9fe,"Metro Health — Case Western Reserve","https://www.metrohealth.org/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21157p009ysb11lhl9d9fe-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn21157p009ysb11lhl9d9fe-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21157p009ysb11lhl9d9fe-20260502.json,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,2026-05-02T03:35:56.554Z,
cmn2115cs00acsb11onyobib8,"University of Texas Medical Branch (UTMB)","https://www.utmb.edu/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2115cs00acsb11onyobib8-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2115cs00acsb11onyobib8-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2115cs00acsb11onyobib8-20260502.json,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,2026-05-02T03:35:56.576Z,
cmn2115fs00aksb110p1hkkvn,"Carolinas Medical Center — Atrium Health","https://atriumhealth.org/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2115fs00aksb110p1hkkvn-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2115fs00aksb110p1hkkvn-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2115fs00aksb110p1hkkvn-20260502.json,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,2026-05-02T03:35:56.583Z,
cmo3384zl000l1ny9lhsjj0ib,"Montefiore Einstein Anesthesiology — Observerships & Visiting Clerkship","https://montefioreeinstein.org/patient-care/services/anesthesiology/education/observerships",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3384zl000l1ny9lhsjj0ib-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3384zl000l1ny9lhsjj0ib-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3384zl000l1ny9lhsjj0ib-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.623Z,
cmn21151v009osb11livoez3d,"Newark Beth Israel Medical Center","https://www.rwjbh.org/newark-beth-israel-medical-center/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21151v009osb11livoez3d-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn21151v009osb11livoez3d-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21151v009osb11livoez3d-20260502.json,DEEP_PATH_NO_HINT,MANUAL_REVIEW,2026-05-02T03:35:56.625Z,
cmn2114z5009gsb11laxdyyfc,"St. John's Episcopal Hospital","https://www.ehs.org/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2114z5009gsb11laxdyyfc-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2114z5009gsb11laxdyyfc-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2114z5009gsb11laxdyyfc-20260502.json,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,2026-05-02T03:35:56.626Z,
cmn2115bd00a8sb115h6bhehv,"UT Southwestern Medical Center","https://www.utsouthwestern.edu/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2115bd00a8sb115h6bhehv-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2115bd00a8sb115h6bhehv-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2115bd00a8sb115h6bhehv-20260502.json,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,2026-05-02T03:35:56.627Z,
